pagina_pdf;codigo;descripcion;aec;ex_aec;regimen_importacion;regimen_exportacion;regimen_fisica;unidad
;;SECCIÓN I;;;;;;
;;ANIMALES VIVOS Y PRODUCTOS DEL REINO ANIMAL;;;;;;
;;Notas.;;;;;;
;;1. En esta Sección, cualquier referencia a un género o a una especie determinada de un animal se aplica también, salvo disposición en contrario, a los animales;;;;;;
;;jóvenes de ese género o de esa especie.;;;;;;
;;2. Salvo disposición en contrario, cualquier referencia en la Nomenclatura a productos secos o desecados alcanza también a los productos deshidratados,;;;;;;
;;evaporados o liofilizados.;;;;;;
;;Nota Complementaria.;;;;;;
;;1. En las subpartidas correspondientes a los Capítulos 1 y 3, las expresiones Reproductores de raza pura, para reproducción o cría industrial, para lidia y para;;;;;;
;;carrera, comprenden los animales considerados como tales por la autoridad nacional competente.;;;;;;
;;CAPÍTULO 1;;;;;;
;;ANIMALES VIVOS;;;;;;
;;Nota.;;;;;;
;;1. Este Capítulo comprende todos los animales vivos, excepto:;;;;;;
;;"a) los peces, los crustáceos, moluscos y demás invertebrados acuáticos, de las partidas 03.01, 03.06, 03.07 o 03.08;";;;;;;
;;"b) los cultivos de microorganismos y demás productos de la partida 30.02;";;;;;;
;;c) los animales de la partida 95.08.;;;;;;
;;Notas Complementarias:;;;;;;
;;1. En la subpartida 0102.2 la expresión “bovinos domésticos” comprende los animales de las especies “Bos primigenius Taurus (Bos Taurus)” y “Bos primigenius;;;;;;
;;Indicus (Bos Indicus)”.;;;;;;
;;2. En las subpartidas 0105.94.00.10 y 0105.99.00.10, la expresión “especímenes de interés genético”, comprende los animales considerados como tales por la;;;;;;
;;autoridad nacional con competencia en materia de agricultura.;;;;;;
;0210.99.11.00;Los demás: - Carne de aves de la partida 01.05: - De gallos y de gallinas;10;;3,5,6;;;kg
;0210.99.19.00;Los demás: - Carne de aves de la partida 01.05: - Los demás;10;;3,5,6;;;kg
;0210.99.20.00;Los demás: - Carne de la especie ovina;10;;3,5,6;;;kg
;0210.99.30.00;Los demás: - Carne de la especie caballar;10;;3,5,6;;;kg
;0210.99.40.00;Los demás: - Despojos comestibles;10;;3,5,6;;;kg
;0210.99.90.00;Los demás: - Los demás;10;;3,5,6;;;kg
;;CAPÍTULO 3;;;;;;
;;PESCADOS Y CRUSTÁCEOS, MOLUSCOS Y DEMÁS INVERTEBRADOS ACUÁTICOS;;;;;;
;;Notas.;;;;;;
;;1. Este Capítulo no comprende:;;;;;;
;;"a) los mamíferos de la partida 01.06;";;;;;;
;;"b) la carne de los mamíferos de la partida 01.06 (partidas 02.08 o 02.10);";;;;;;
;;c) el pescado (incluidos los hígados, huevas y lechas) ni los crustáceos, moluscos o demás invertebrados acuáticos, muertos e impropios para la;;;;;;
;;"alimentación humana por su naturaleza o por su estado de presentación (Capítulo 5); la harina, polvo y «pellets» de pescado o de crustáceos, moluscos o";;;;;;
;;"demás invertebrados acuáticos, impropios para la alimentación humana (partida 23.01);";;;;;;
;;d) el caviar y los sucedáneos del caviar preparados con huevas de pescado (partida 16.04).;;;;;;
;;2. En este Capítulo, el término «pellets» designa los productos en forma de cilindro, bolita, etc., aglomerados por simple presión o con adición de una pequeña;;;;;;
;;cantidad de aglutinante.;;;;;;
;;3. Las partidas 03.05 a 03.08 no comprenden la harina, polvo y «pellets», aptos para la alimentación humana (partida 03.09).;;;;;;
;03.01;PECES VIVOS.;;;;;;
;;0301.1 - Peces ornamentales:;;;;;;
;0301.11;- - De agua dulce:;;;;;;
;0301.11.10.00;De agua dulce: - Arawanas (Osteoglossum bicirrhosum );10;;5,18;;;u
;0301.11.90.00;De agua dulce: - Los demás;10;;5,18;;;u
;0301.19.00.00;Los demás;10;;5,18;;;u
;;0301.9 - Los demás peces vivos:;;;;;;
;0301.91;- - Truchas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki,;;;;;;
;;Oncorhynchusaguabonita, Oncorhynchusgilae, Oncorhynchusapachey;;;;;;
;;Oncorhynchus chrysogaster):;;;;;;
;0301.91.10.00;Truchas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, - Para reproducción;0;;5,18;;;u
;0301.91.90.00;Truchas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, - Las demás;10;;5,18;;;u
;0301.92;- - Anguilas (Anguilla spp.):;;;;;;
;0301.92.10.00;Anguilas (Anguilla spp .): - Para reproducción;0;;5,18;;;kg
;0301.92.90.00;Anguilas (Anguilla spp .): - Las demás;10;;5,18;;;kg
;0301.93;- - Carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus,;;;;;;
;;Hypophthalmichthysspp., Cirrhinusspp., Mylopharyngodonpiceus, Catla;;;;;;
;;catla, Labeospp., Osteochilushasselti, Leptobarbushoeveni, Megalobrama;;;;;;
;;spp.):;;;;;;
;0301.93.10.00;Carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, - Para reproducción;0;;5,18;;;u
;0301.93.90.00;Carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus, - Las demás;10;;5,18;;;u
;0301.94;- - Atunes comunes o de aleta azul, del Atlántico y del Pacífico (Thunnus;;;;;;
;;thynnus, Thunnus orientalis):;;;;;;
;0301.94.10.00;Atunes comunes o de aleta azul, del Atlántico y del Pacífico (Thunnus - Para reproducción;0;;5,18;;;u
;0301.94.90.00;Atunes comunes o de aleta azul, del Atlántico y del Pacífico (Thunnus - Los demás;10;;5,18;;;kg
;0301.95;- - Atunes del sur (Thunnus maccoyii):;;;;;;
;0301.95.10.00;Atunes del sur (Thunnus maccoyii ): - Para reproducción;0;;5,18;;;u
;0301.95.90.00;Atunes del sur (Thunnus maccoyii ): - Los demás;10;;5,18;;;kg
;0301.99;- - Los demás:;;;;;;
;0301.99.1;- - - Para reproducción:;;;;;;
;0301.99.11.00;Los demás: - Para reproducción: - Tilapias (Tilapia spp., Oreochromis spp., Sarotherodon spp., Danakilia;;;;;;
;;"spp.; sus híbridos) 0 5,18 u";;;;;;
;0301.99.12.00;Los demás: - Para reproducción: - Esturiones (Acipencer baerii, Acipenser gueldenstaedtii, Acipenser;;;;;;
;;persicus, Acipenser stellatus) 0 5,18 u;;;;;;
;0301.99.19.00;Los demás: - Para reproducción: - Los demás;0;;5,18;;;u
;0301.99.9;- - - Los demás:;;;;;;
;0301.99.91.00;Los demás: - Los demás: - Tilapias (Tilapia spp., Oreochromis spp., Sarotherodon spp., Danakilia;;;;;;
;;"spp.; sus híbridos) 10 5,18 kg";;;;;;
;0301.99.92.00;Los demás: - Los demás: - Esturiones (Acipencer baerii, Acipenser gueldenstaedtii, Acipenser;;;;;;
;;persicus, Acipenser stellatus) 10 5,18 kg;;;;;;
;0301.99.99.00;Los demás: - Los demás: - Los demás;10;;5,18;;;kg
;03.02;PESCADO FRESCO O REFRIGERADO, EXCEPTO LOS FILETES Y DEMÁS CARNE DE PESCADO DE LA PARTIDA 03.04.;;;;;;
;;CARNE DE PESCADO DE LA PARTIDA 03.04.;;;;;;
;;0302.1 - Salmónidos, excepto losdespojos comestibles de pescado de lassubpartidas;;;;;;
;0302.91;a 0302.99:;;;;;;
;0302.11.00.00;Truchas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki,;;;;;;
;;Oncorhynchusaguabonita, Oncorhynchusgilae, Oncorhynchusapachey;;;;;;
;;Oncorhynchus chrysogaster) 10 3,5,18 kg;;;;;;
;0302.13.00.00;Salmones del Pacífico (Oncorhynchus nerka, Oncorhynchus gorbuscha,;;;;;;
;;Oncorhynchusketa, Oncorhynchustschawytscha, Oncorhynchuskisutch,;;;;;;
;;Oncorhynchus masou y Oncorhynchus rhodurus);;;;;;
;;10 3,5,18 kg;;;;;;
;0302.14.00.00;Salmones del Atlántico (Salmo salar ) y salmones del Danubio (Hucho;;;;;;
;;hucho) 10 3,5,18 kg;;;;;;
;0302.19.00.00;Los demás;10;;3,5,18;;;kg
;;0302.2 - Pescados planos (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae,;;;;;;
;;Scophthalmidaey Citharidae), excepto los despojos comestibles de pescado;;;;;;
;;de las subpartidas 0302.91 a 0302.99:;;;;;;
;0302.21.00.00;Fletanes (halibut) (Reinhardtius hippoglossoides, Hippoglossus;;;;;;
;;hippoglossus, Hippoglossus stenolepis) 10 3,5,18 kg;;;;;;
;0302.22.00.00;Sollas (Pleuronectes platessa );10;;3,5,18;;;kg
;0302.23.00.00;Lenguados (Solea spp. );10;;3,5,18;;;kg
;0302.24.00.00;Rodaballos (turbots) (Psetta maxima );10;;3,5,18;;;kg
;0302.29.00.00;Los demás;10;;3,5,18;;;kg
;;0302.3 - Atunes (del género Thunnus), listados (bonitos de vientre rayado);;;;;;
;;(Katsuwonuspelamis), excepto los despojos comestibles de pescado de las;;;;;;
;;subpartidas 0302.91 a 0302.99:;;;;;;
;0302.31.00.00;Albacoras o atunes blancos (Thunnus alalunga );10;;3,5,18;;;kg
;0302.32.00.00;Atunes de aleta amarilla (rabiles) (Thunnus albacares );10;;3,5,18;;;kg
;0302.33.00.00;Listados (bonitos de vientre rayado) (Katsuwonus pelamis );10;;3,5,18;;;kg
;0302.34.00.00;Patudos o atunes ojo grande (Thunnus obesus );10;;3,5,18;;;kg
;0302.35.00.00;Atunes comunes o de aleta azul, del Atlántico y del Pacífico (Thunnus;;;;;;
;;thynnus, Thunnus orientalis) 10 3,5,18 kg;;;;;;
;0302.36.00.00;Atunes del sur (Thunnus maccoyii );10;;3,5,18;;;kg
;0302.39.00.00;Los demás;10;;3,5,18;;;kg
;;0302.4 - Arenques (Clupea harengus, Clupea pallasii), anchoas (Engraulis spp.),;;;;;;
;;sardinas (Sardinapilchardus, Sardinopsspp.), sardinelas (Sardinellaspp.),;;;;;;
;;espadines (Sprattus sprattus), caballas (Scomber scombrus, Scomber;;;;;;
;;australasicus, Scomberjaponicus), caballas de la India (Rastrelligerspp.),;;;;;;
;;carites (Scomberomorusspp.), jureles (Trachurusspp.), pámpanos (Caranx;;;;;;
;;spp.), cobias (Rachycentroncanadum), palometones plateados (Pampus;;;;;;
;;spp.), papardas del Pacífico (Cololabissaira), macarelas (Decapterusspp.),;;;;;;
;;capelanes (Mallotusvillosus), peces espada (Xiphiasgladius), bacoretas;;;;;;
;;orientales (Euthynnusaffinis), bonitos (Sardaspp.), agujas, marlines, peces;;;;;;
;;vela o picudos (Istiophoridae), excepto losdespojos comestiblesde pescado;;;;;;
;;de las subpartidas 0302.91 a 0302.99:;;;;;;
;0302.41.00.00;Arenques (Clupea harengus, Clupea pallasii );10;;3,5,18;;;kg
;0302.42;- - Anchoas (Engraulis spp.):;;;;;;
;0302.42.10.00;Anchoas (Engraulis spp. ): - Anchoitas (Engraulis anchoita );10;;3,5,18;;;kg
;0302.42.90.00;Anchoas (Engraulis spp. ): - Las demás;10;;3,5,18;;;kg
;0302.43.00.00;Sardinas (Sardina pilchardus, Sardinops spp .), sardinelas (Sardinella spp .);;;;;;
;;y espadines (Sprattus sprattus) 10 3,5,18 kg;;;;;;
;0302.44.00.00;Caballas (Scomber scombrus, Scomber australasicus, Scomber japonicus );;;;;;
;;10 3,5,18 kg;;;;;;
;0302.45.00.00;Jureles (Trachurus spp .);10;;3,5,18;;;kg
;0302.46.00.00;Cobias (Rachycentron canadum );10;;3,5,18;;;kg
;0302.47.00.00;Peces espada (Xiphias gladius );10;;3,5,18;;;kg
;0302.49;- - Los demás:;;;;;;
;0302.49.10.00;Los demás: - Agujas, marlines, peces vela o picudos (Istiophoridae );10;;3,5,18;;;kg
;0302.49.90.00;Los demás: - Los demás;10;;3,5,18;;;kg
;;0302.5 - Pescados de las familias Bregmacerotidae, Euclichthyidae, Gadidae,;;;;;;
;;Macrouridae, Melanonidae, Merlucciidae, Moridaey Muraenolepididae, excepto;;;;;;
;;los despojos comestibles de pescado de las subpartidas 0302.91 a 0302.99:;;;;;;
;0302.51.00.00;Bacalaos (Gadus morhua, Gadus ogac, Gadus macrocephalus );0;;3,5,18;;;kg
;0302.52.00.00;Eglefinos (Melanogrammus aeglefinus );10;;3,5,18;;;kg
;0302.53.00.00;Carboneros (Pollachius virens );10;;3,5,18;;;kg
;0302.54.00.00;Merluzas (Merluccius spp., Urophycis spp .);10;;3,5,18;;;kg
;0302.55.00.00;Abadejos de Alaska (Theragra chalcogramma );10;;3,5,18;;;kg
;0302.56.00.00;Bacaladillas (Micromesistius poutassou, Micromesistius australis );10;;3,5,18;;;kg
;0302.59.00.00;Los demás;10;;3,5,18;;;kg
;;0302.7 - Tilapias (Oreochromisspp.), bagres o peces gato (Pangasiusspp., Silurus;;;;;;
;;spp., Clariasspp., Ictalurusspp.), carpas (Cyprinusspp., Carassiusspp.,;;;;;;
;;Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp.,;;;;;;
;;Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti,;;;;;;
;;Leptobarbushoeveni, Megalobramaspp.), anguilas(Anguillaspp.), percasdel;;;;;;
;;Nilo(Latesniloticus)ypecescabezadeserpiente(Channaspp.), exceptolos;;;;;;
;;despojos comestibles de pescado de las subpartidas 0302.91 a 0302.99:;;;;;;
;0302.71.00.00;Tilapias (Oreochromis spp .);10;;3,5,18;;;kg
;0302.72;- - Bagresopecesgato(Pangasiusspp., Silurusspp., Clariasspp., Ictalurus;;;;;;
;;spp.):;;;;;;
;0302.72.10.00;Bagres o peces gato (Pangasius spp ., Silurus spp ., Clarias spp ., Ictalurus - Bagres de canal (Ictalurus punctatus );10;;3,5,18;;;kg
;0302.72.90.00;Bagres o peces gato (Pangasius spp ., Silurus spp ., Clarias spp ., Ictalurus - Los demás;10;;3,5,18;;;kg
;0302.73.00.00;Carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus,;;;;;;
;;Hypophthalmichthysspp., Cirrhinusspp., Mylopharyngodonpiceus, Catla;;;;;;
;;catla, Labeospp., Osteochilushasselti, Leptobarbushoeveni, Megalobrama;;;;;;
;;spp.) 10 3,5,18 kg;;;;;;
;0302.74.00.00;Anguilas (Anguilla spp .);10;;3,5,18;;;kg
;0302.79.00.00;Los demás;10;;3,5,18;;;kg
;;0302.8 - Los demás pescados, excepto los despojos comestibles de pescado de las;;;;;;
;;subpartidas 0302.91 a 0302.99:;;;;;;
;0302.81.00.00;Cazones y demás escualos;10;;3,5,18;;;kg
;0302.82.00.00;Rayas (Rajidae );10;;3,5,18;;;kg
;0302.83;- - Austromerluzas antárticas y merluzas negras (austromerluzas negras,;;;;;;
;;bacalaos de profundidad, nototenias negras)* (Dissostichus spp.):;;;;;;
;0302.83.10.00;Austromerluzas antárticas y merluzas negras (austromerluzas negras, - Merluzas negras (Dissostichus eleginoides );10;;3,5,18;;;kg
;0302.83.20.00;Austromerluzas antárticas y merluzas negras (austromerluzas negras, - Austromerluzas antárticas (Dissostichus mawsoni );10;;3,5,18;;;kg
;0302.84.00.00;Róbalos (Dicentrarchus spp .);10;;3,5,18;;;kg
;0302.85.00.00;Sargos (Doradas, Espáridos)* (Sparidae );10;;3,5,18;;;kg
;0302.89;- - Los demás:;;;;;;
;0302.89.10.00;Los demás: - Pargos (Lutjanus purpureus );10;;3,5,18;;;kg
;0302.89.2;- - - Chernas (Polyprionamericanus), meros(Acanthistiusspp.), esturiones;;;;;;
;;(Acipenser baerii) y pejerreyes (Atherina spp.):;;;;;;
;0302.89.21.00;Los demás: - Chernas (Polyprion americanus ), meros (Acanthistius spp .), esturiones - Chernas (Polyprion americanus );10;;3,5,18;;;kg
;0302.89.22.00;Los demás: - Chernas (Polyprion americanus ), meros (Acanthistius spp .), esturiones - Meros (Acanthistius spp. );10;;3,5,18;;;kg
;0302.89.23.00;Los demás: - Chernas (Polyprion americanus ), meros (Acanthistius spp .), esturiones - Esturiones ( Acipenser baerii );10;;3,5,18;;;kg
;0302.89.24.00;Los demás: - Chernas (Polyprion americanus ), meros (Acanthistius spp .), esturiones - Pejerreyes (Atherina spp. );10;;3,5,18;;;kg
;0302.89.3;- - - Sábalos (Prochilodusspp.), tilapias (Tilapiaspp., Sarotherodonspp.,;;;;;;
;;"Danakilia spp.; sus híbridos), surubíes (Pseudoplatystoma spp.),";;;;;;
;;tarariras (Hopliasmalabaricus&H.cf.lacerdae), bogas (Leporinus;;;;;;
;;spp.), lisas (Mugilspp.), arapaimas (Arapaimagigas) y pescadillas;;;;;;
;;(Cynoscion spp.):;;;;;;
;0302.89.31.00;Los demás: - Sábalos (Prochilodus spp. ), tilapias (Tilapia spp., Sarotherodon spp., - Sábalos (Prochilodus spp .);10;;3,5,18;;;kg
;0302.89.32.00;"Los demás: - Sábalos (Prochilodus spp. ), tilapias (Tilapia spp., Sarotherodon spp., - Tilapias (Tilapia spp., Sarotherodon spp., Danakilia spp .; sus híbridos)";;;;;;
;;10 3,5,18 kg;;;;;;
;0302.89.33.00;Los demás: - Sábalos (Prochilodus spp. ), tilapias (Tilapia spp., Sarotherodon spp., - Surubíes (Pseudoplatystoma spp .);10;;3,5,18;;;kg
;0302.89.34.00;Los demás: - Sábalos (Prochilodus spp. ), tilapias (Tilapia spp., Sarotherodon spp., - Tarariras (Hoplias malabaricus & H. cf. lacerdae );10;;3,5,18;;;kg
;0302.89.35.00;Los demás: - Sábalos (Prochilodus spp. ), tilapias (Tilapia spp., Sarotherodon spp., - Bogas (Leporinus spp. );10;;3,5,18;;;kg
;0302.89.36.00;Los demás: - Sábalos (Prochilodus spp. ), tilapias (Tilapia spp., Sarotherodon spp., - Lisas (Mugil spp. );10;;3,5,18;;;kg
;0302.89.37.00;Los demás: - Sábalos (Prochilodus spp. ), tilapias (Tilapia spp., Sarotherodon spp., - Arapaimas (Arapaima gigas );10;;3,5,18;;;kg
;0302.89.38.00;Los demás: - Sábalos (Prochilodus spp. ), tilapias (Tilapia spp., Sarotherodon spp., - Pescadillas (Cynoscion spp. );10;;3,5,18;;;kg
;0302.89.4;- - - «Piramutabas» (Brachyplatystoma vaillantii), douradas;;;;;;
;;(Brachyplatystoma flavicans), pacúes (Piaractus mesopotamicus),;;;;;;
;;tambaquíes (Colossoma macropomum) y tambacúes (híbridos de;;;;;;
;;tambaquíes y pacúes):;;;;;;
;0302.89.41.00;Los demás: - «Piramutabas» (Brachyplatystoma vaillantii ), douradas - «Piramutabas» (Brachyplatystoma vaillantii );10;;3,5,18;;;kg
;0302.89.42.00;Los demás: - «Piramutabas» (Brachyplatystoma vaillantii ), douradas - Douradas (Brachyplatystoma flavicans );10;;3,5,18;;;kg
;0302.89.43.00;Los demás: - «Piramutabas» (Brachyplatystoma vaillantii ), douradas - Pacúes (Piaractus mesopotamicus );10;;3,5,18;;;kg
;0302.89.44.00;Los demás: - «Piramutabas» (Brachyplatystoma vaillantii ), douradas - Tambaquíes (Colossoma macropomum );10;;3,5,18;;;kg
;0302.89.45.00;Los demás: - «Piramutabas» (Brachyplatystoma vaillantii ), douradas - Tambacúes (híbridos de tambaquíes y pacúes);10;;3,5,18;;;kg
;0302.89.90;- - - Los demás:;;;;;;
;0302.89.90.10;Los demás: - Los demás: - Pargo guanapo o pargo biajaiba (Lutjanus synagris);10;;3,5,18;;;kg
;0302.89.90.20;Los demás: - Los demás: - Pargo cebal (Lutjanus analis);10;;3,5,18;;;kg
;0302.89.90.30;Los demás: - Los demás: - Pargo rabirrubio o pargo canané (Ocyurus chrysurus);10;;3,5,18;;;kg
;0302.89.90.40;Los demás: - Los demás: - Cunáro (Rhomboplites aurorubens);10;;3,5,18;;;kg
;0302.89.90.90;Los demás: - Los demás: - Los demás;10;;3,5,18;;;kg
;;0302.9 - Hígados, huevas, lechas, aletas, cabezas, colas, vejigas natatorias y demás;;;;;;
;;despojos comestibles de pescado:;;;;;;
;0302.91.00.00;Hígados, huevas y lechas;10;;3,5,18;;;kg
;0302.92.00.00;Aletas de tiburón;10;;3,5,18;;;kg
;0302.99.00.00;Los demás;10;;3,5,18;;;kg
;03.03;PESCADO CONGELADO, EXCEPTO LOS FILETES Y DEMÁS CARNE DE PESCADO DE LA PARTIDA 03.04.;;;;;;
;;PESCADO DE LA PARTIDA 03.04.;;;;;;
;;0303.1 - Salmónidos, excepto losdespojos comestibles de pescado de lassubpartidas;;;;;;
;0303.91;a 0303.99:;;;;;;
;0303.11.00.00;Salmones rojos (Oncorhynchus nerka );10;;3,5,18;;;kg
;0303.12.00.00;Los demás salmones del Pacífico (Oncorhynchus gorbuscha , Oncorhynchus;;;;;;
;;keta, Oncorhynchustschawytscha, Oncorhynchuskisutch, Oncorhynchus;;;;;;
;;masou y Oncorhynchus rhodurus) 10 3,5,18 kg;;;;;;
;0303.13.00.00;Salmones del Atlántico (Salmo salar ) y salmones del Danubio (Hucho;;;;;;
;;hucho) 10 3,5,18 kg;;;;;;
;0303.14.00.00;Truchas (Salmo trutta , Oncorhynchus mykiss , Oncorhynchus clarki;;;,;;;
;;Oncorhynchusaguabonita, Oncorhynchusgilae, Oncorhynchusapachey;;;;;;
;;Oncorhynchus chrysogaster) 10 3,5,18 kg;;;;;;
;0303.19.00.00;Los demás;10;;3,5,18;;;kg
;;0303.2 - Tilapias (Oreochromisspp.), bagres o peces gato (Pangasiusspp., Silurus;;;;;;
;;spp., Clariasspp., Ictalurusspp.), carpas (Cyprinusspp., Carassiusspp.,;;;;;;
;;Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp.,;;;;;;
;;Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti,;;;;;;
;;Leptobarbushoeveni, Megalobramaspp.), anguilas(Anguillaspp.), percasdel;;;;;;
;;Nilo(Latesniloticus)ypecescabezadeserpiente(Channaspp.), exceptolos;;;;;;
;;despojos comestibles de pescado de las subpartidas 0303.91 a 0303.99:;;;;;;
;0303.23.00.00;Tilapias (Oreochromis spp .);10;;3,5,18;;;kg
;0303.24;- - Bagresopecesgato(Pangasiusspp., Silurusspp., Clariasspp., Ictalurus;;;;;;
;;spp.):;;;;;;
;0303.24.10.00;Bagres o peces gato (Pangasius spp ., Silurus spp ., Clarias spp ., Ictalurus - Bagres de canal (Ictalurus punctatus );10;;3,5,18;;;kg
;0303.24.90.00;Bagres o peces gato (Pangasius spp ., Silurus spp ., Clarias spp ., Ictalurus - Los demás;10;;3,5,18;;;kg
;0303.25.00.00;Carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus,;;;;;;
;;Hypophthalmichthysspp., Cirrhinusspp., Mylopharyngodonpiceus, Catla;;;;;;
;;catla, Labeospp., Osteochilushasselti, Leptobarbushoeveni, Megalobrama;;;;;;
;;spp.) 10 3,5,18 kg;;;;;;
;0303.26.00.00;Anguilas (Anguilla spp .);10;;3,5,18;;;kg
;0303.29.00.00;Los demás;10;;3,5,18;;;kg
;;0303.3 - Pescados planos (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae,;;;;;;
;;Scophthalmidaey Citharidae), excepto los despojos comestibles de pescado;;;;;;
;;de las subpartidas 0303.91 a 0303.99:;;;;;;
;0303.31.00.00;Fletanes (halibut) (Reinhardtius hippoglossoides, Hippoglossus;;;;;;
;;hippoglossus, Hippoglossus stenolepis) 10 3,5,18 kg;;;;;;
;0303.32.00.00;Sollas (Pleuronectes platessa );10;;3,5,18;;;kg
;0303.33.00.00;Lenguados (Solea spp. );10;;3,5,18;;;kg
;0303.34.00.00;Rodaballos (turbots) (Psetta maxima );10;;3,5,18;;;kg
;0303.39.00.00;Los demás;10;;3,5,18;;;kg
;;0303.4 - Atunes (del género Thunnus), listados (bonitos de vientre rayado);;;;;;
;;(Katsuwonuspelamis), excepto los despojos comestibles de pescado de las;;;;;;
;;subpartidas 0303.91 a 0303.99:;;;;;;
;0303.41.00.00;Albacoras o atunes blancos (Thunnus alalunga );10;;3,5,18;;;kg
;0303.42.00.00;Atunes de aleta amarilla (rabiles) (Thunnus albacares );10;20E;3,5,18;;;kg
;0303.43.00.00;Listados (bonitos de vientre rayado) (Katsuwonus pelamis );10;;3,5,18;;;kg
;0303.44.00.00;Patudos o atunes ojo grande (Thunnus obesus );10;;3,5,18;;;kg
;0303.45.00.00;Atunes comunes o de aleta azul, del Atlántico y del Pacífico (Thunnus;;;;;;
;;thynnus, Thunnus orientalis) 10 3,5,18 kg;;;;;;
;0303.46.00.00;Atunes del sur (Thunnus maccoyii );10;;3,5,18;;;kg
;0303.49.00.00;Los demás;10;;3,5,18;;;kg
;;0303.5 - Arenques (Clupea harengus, Clupea pallasii), anchoas (Engraulis spp.),;;;;;;
;;sardinas(Sardinapilchardus, Sardinopsspp.), sardinelas (Sardinellaspp.),;;;;;;
;;espadines (Sprattus sprattus), caballas (Scomber scombrus, Scomber;;;;;;
;;australasicus, Scomberjaponicus), caballas de la India (Rastrelligerspp.),;;;;;;
;;carites(Scomberomorusspp.), jureles (Trachurusspp.), pámpanos (Caranx;;;;;;
;;spp.), cobias (Rachycentroncanadum), palometones plateados (Pampus;;;;;;
;;spp.), papardas del Pacífico (Cololabissaira), macarelas (Decapterusspp.),;;;;;;
;;capelanes (Mallotusvillosus), peces espada (Xiphiasgladius), bacoretas;;;;;;
;;orientales (Euthynnusaffinis), bonitos (Sardaspp.), agujas, marlines, peces;;;;;;
;;vela o picudos (Istiophoridae), excepto losdespojos comestiblesde pescado;;;;;;
;;de las subpartidas 0303.91 a 0303.99:;;;;;;
;0303.51.00.00;Arenques (Clupea harengus, Clupea pallasii );10;;3,5,18;;;kg
;0303.53.00.00;Sardinas (Sardina pilchardus , Sardinops spp .), sardinelas (Sardinella spp .);;;;;;
;;y espadines (Sprattus sprattus) 10 20E 3,5,18 kg;;;;;;
;0303.54.00.00;Caballas (Scomber scombrus , Scomber australasicus;;;,;;;
;;Scomber japonicus) 10 3,5,18 kg;;;;;;
;0303.55.00.00;Jureles (Trachurus spp .);10;;3,5,18;;;kg
;0303.56.00.00;Cobias (Rachycentron canadum );10;;3,5,18;;;kg
;0303.57.00.00;Peces espada (Xiphias gladius );10;;3,5,18;;;kg
;0303.59;- - Los demás:;;;;;;
;0303.59.10.00;Los demás: - Agujas, marlines, peces vela o picudos (Istiophoridae );10;;3,5,18;;;kg
;0303.59.20.00;Los demás: - Anchoitas (Engraulis anchoita );10;;3,5,18;;;kg
;0303.59.90.00;Los demás: - Los demás;10;;3,5,18;;;kg
;;0303.6 - Pescados de las familias Bregmacerotidae, Euclichthyidae, Gadidae,;;;;;;
;;Macrouridae, Melanonidae, Merlucciidae, Moridaey Muraenolepididae, excepto;;;;;;
;;los despojos comestibles de pescado de las subpartidas 0303.91 a 0303.99:;;;;;;
;0303.63.00.00;Bacalaos (Gadus morhua , Gadus ogac , Gadus macrocephalus );0;;3,5,18;;;kg
;0303.64.00.00;Eglefinos (Melanogrammus aeglefinus );10;;3,5,18;;;kg
;0303.65.00.00;Carboneros (Pollachius virens );10;;3,5,18;;;kg
;0303.66.00.00;Merluzas (Merluccius spp., Urophycis spp. );10;;3,5,18;;;kg
;0303.67.00.00;Abadejos de Alaska (Theragra chalcogramma );10;;3,5,18;;;kg
;0303.68.00.00;Bacaladillas (Micromesistius poutassou , Micromesistius australis );10;;3,5,18;;;kg
;0303.69;- - Los demás:;;;;;;
;0303.69.10.00;Los demás: - Merluzas de cola (Macruronus magellanicus );10;;3,5,18;;;kg
;0303.69.90.00;Los demás: - Los demás;10;;3,5,18;;;kg
;;0303.8 - Los demás pescados, excepto los despojos comestibles de pescado de las;;;;;;
;;subpartidas 0303.91 a 0303.99:;;;;;;
;0303.81;- - Cazones y demás escualos:;;;;;;
;0303.81.1;- - - Tiburones azules (Prionace glauca):;;;;;;
;0303.81.11.00;Cazones y demás escualos: - Tiburones azules (Prionace glauca ): - Enteros;10;;3,5,18;;;kg
