pagina_pdf;codigo;descripcion;aec;ex_aec;regimen_importacion;regimen_exportacion;regimen_fisica;unidad
12;0302.53.00.00;- - Carboneros (Pollachius virens);10;;3,5,18;;;kg
12;0302.54.00.00;- - Merluzas (Merluccius spp., Urophycis spp.);10;;3,5,18;;;kg
12;0302.55.00.00;- - Abadejos de Alaska (Theragra chalcogramma);10;;3,5,18;;;kg
12;0302.56.00.00;- - Bacaladillas (Micromesistius poutassou, Micromesistius australis);10;;3,5,18;;;kg
12;0302.59.00.00;- - Los demás;10;;3,5,18;;;kg
12;;0302.7 - Tilapias (Oreochromisspp.), bagres o peces gato (Pangasiusspp.,Silurus;;;;;;
12;;spp.,Clariasspp.,Ictalurusspp.), carpas (Cyprinusspp.,Carassiusspp.,;;;;;;
12;;Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp.,;;;;;;
12;;Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti,;;;;;;
12;;Leptobarbushoeveni,Megalobramaspp.),anguilas(Anguillaspp.),percasdel;;;;;;
12;;Nilo(Latesniloticus)ypecescabezadeserpiente(Channaspp.),exceptolos;;;;;;
12;;despojos comestibles de pescado de las subpartidas 0302.91 a 0302.99:;;;;;;
12;0302.71.00.00;- - Tilapias (Oreochromis spp.);10;;3,5,18;;;kg
12;0302.72;- - Bagresopecesgato(Pangasiusspp.,Silurusspp.,Clariasspp.,Ictalurus;;;;;;
12;;spp.):;;;;;;
12;0302.72.10.00;- - - Bagres de canal (Ictalurus punctatus);10;;3,5,18;;;kg
12;0302.72.90.00;- - - Los demás;10;;3,5,18;;;kg
12;0302.73.00.00;- - Carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus,;;;;;;
12;;Hypophthalmichthysspp.,Cirrhinusspp.,Mylopharyngodonpiceus,Catla;;;;;;
12;;catla,Labeospp.,Osteochilushasselti,Leptobarbushoeveni,Megalobrama;;;;;;
12;;spp.) 10 3,5,18 kg;;;;;;
12;0302.74.00.00;- - Anguilas (Anguilla spp.);10;;3,5,18;;;kg
12;0302.79.00.00;- - Los demás;10;;3,5,18;;;kg
12;;0302.8 - Los demás pescados, excepto los despojos comestibles de pescado de las;;;;;;
12;;subpartidas 0302.91 a 0302.99:;;;;;;
12;0302.81.00.00;- - Cazones y demás escualos;10;;3,5,18;;;kg
12;0302.82.00.00;- - Rayas (Rajidae);10;;3,5,18;;;kg
12;0302.83;- - Austromerluzas antárticas y merluzas negras (austromerluzas negras,;;;;;;
12;;bacalaos de profundidad, nototenias negras)* (Dissostichus spp.):;;;;;;
12;0302.83.10.00;- - - Merluzas negras (Dissostichus eleginoides);10;;3,5,18;;;kg
12;0302.83.20.00;- - - Austromerluzas antárticas (Dissostichus mawsoni);10;;3,5,18;;;kg
12;0302.84.00.00;- - Róbalos (Dicentrarchus spp.);10;;3,5,18;;;kg
12;0302.85.00.00;- - Sargos (Doradas, Espáridos)* (Sparidae);10;;3,5,18;;;kg
12;0302.89;- - Los demás:;;;;;;
12;0302.89.10.00;- - - Pargos (Lutjanus purpureus);10;;3,5,18;;;kg
12;0302.89.2;- - - Chernas (Polyprionamericanus), meros(Acanthistiusspp.),esturiones;;;;;;
12;;(Acipenser baerii) y pejerreyes (Atherina spp.):;;;;;;
12;0302.89.21.00;- - - - Chernas (Polyprion americanus);10;;3,5,18;;;kg
12;0302.89.22.00;- - - - Meros (Acanthistius spp.);10;;3,5,18;;;kg
12;0302.89.23.00;- - - - Esturiones ( Acipenser baerii);10;;3,5,18;;;kg
12;0302.89.24.00;- - - - Pejerreyes (Atherina spp.);10;;3,5,18;;;kg
12;0302.89.3;- - - Sábalos (Prochilodusspp.), tilapias (Tilapiaspp.,Sarotherodonspp.,;;;;;;
12;;"Danakilia spp.; sus híbridos), surubíes (Pseudoplatystoma spp.),";;;;;;
12;;tarariras (Hopliasmalabaricus&H.cf.lacerdae), bogas (Leporinus;;;;;;
12;;spp.), lisas (Mugilspp.), arapaimas (Arapaimagigas) y pescadillas;;;;;;
12;;(Cynoscion spp.):;;;;;;
12;0302.89.31.00;- - - - Sábalos (Prochilodus spp.);10;;3,5,18;;;kg
12;0302.89.32.00;"- - - - Tilapias (Tilapia spp., Sarotherodon spp., Danakilia spp.; sus híbridos)";;;;;;
12;;10 3,5,18 kg;;;;;;
12;0302.89.33.00;- - - - Surubíes (Pseudoplatystoma spp.);10;;3,5,18;;;kg
12;0302.89.34.00;- - - - Tarariras (Hoplias malabaricus & H. cf. lacerdae);10;;3,5,18;;;kg
12;0302.89.35.00;- - - - Bogas (Leporinus spp.);10;;3,5,18;;;kg
12;0302.89.36.00;- - - - Lisas (Mugil spp.);10;;3,5,18;;;kg
12;0302.89.37.00;- - - - Arapaimas (Arapaima gigas);10;;3,5,18;;;kg
12;0302.89.38.00;- - - - Pescadillas (Cynoscion spp.);10;;3,5,18;;;kg
13;0302.89.4;- - - «Piramutabas» (Brachyplatystoma vaillantii), douradas;;;;;;
13;;(Brachyplatystoma flavicans), pacúes (Piaractus mesopotamicus),;;;;;;
13;;tambaquíes (Colossoma macropomum) y tambacúes (híbridos de;;;;;;
13;;tambaquíes y pacúes):;;;;;;
13;0302.89.41.00;- - - - «Piramutabas» (Brachyplatystoma vaillantii);10;;3,5,18;;;kg
13;0302.89.42.00;- - - - Douradas (Brachyplatystoma flavicans);10;;3,5,18;;;kg
13;0302.89.43.00;- - - - Pacúes (Piaractus mesopotamicus);10;;3,5,18;;;kg
13;0302.89.44.00;- - - - Tambaquíes (Colossoma macropomum);10;;3,5,18;;;kg
13;0302.89.45.00;- - - - Tambacúes (híbridos de tambaquíes y pacúes);10;;3,5,18;;;kg
13;0302.89.90;- - - Los demás:;;;;;;
13;0302.89.90.10;- - - - Pargo guanapo o pargo biajaiba (Lutjanus synagris);10;;3,5,18;;;kg
13;0302.89.90.20;- - - - Pargo cebal (Lutjanus analis);10;;3,5,18;;;kg
13;0302.89.90.30;- - - - Pargo rabirrubio o pargo canané (Ocyurus chrysurus);10;;3,5,18;;;kg
13;0302.89.90.40;- - - - Cunáro (Rhomboplites aurorubens);10;;3,5,18;;;kg
13;0302.89.90.90;- - - - Los demás;10;;3,5,18;;;kg
13;;0302.9 - Hígados, huevas, lechas, aletas, cabezas, colas, vejigas natatorias y demás;;;;;;
13;;despojos comestibles de pescado:;;;;;;
13;0302.91.00.00;- - Hígados, huevas y lechas;10;;3,5,18;;;kg
13;0302.92.00.00;- - Aletas de tiburón;10;;3,5,18;;;kg
13;0302.99.00.00;- - Los demás;10;;3,5,18;;;kg
13;03.03;PESCADO CONGELADO, EXCEPTO LOS FILETES Y DEMÁS CARNE DE;;;;;;
13;;PESCADO DE LA PARTIDA 03.04.;;;;;;
13;;0303.1 - Salmónidos,excepto losdespojos comestibles de pescado de lassubpartidas;;;;;;
13;0303.91;a 0303.99:;;;;;;
13;0303.11.00.00;- - Salmones rojos (Oncorhynchus nerka);10;;3,5,18;;;kg
13;0303.12.00.00;- - LosdemássalmonesdelPacífico(Oncorhynchusgorbuscha,Oncorhynchus;;;;;;
13;;keta,Oncorhynchustschawytscha,Oncorhynchuskisutch,Oncorhynchus;;;;;;
13;;masou y Oncorhynchus rhodurus) 10 3,5,18 kg;;;;;;
13;0303.13.00.00;- - Salmones del Atlántico (Salmosalar) y salmones del Danubio (Hucho;;;;;;
13;;hucho) 10 3,5,18 kg;;;;;;
13;0303.14.00.00;- - Truchas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki,;;;;;;
13;;Oncorhynchusaguabonita,Oncorhynchusgilae,Oncorhynchusapachey;;;;;;
13;;Oncorhynchus chrysogaster) 10 3,5,18 kg;;;;;;
13;0303.19.00.00;- - Los demás;10;;3,5,18;;;kg
13;;0303.2 - Tilapias (Oreochromisspp.), bagres o peces gato (Pangasiusspp.,Silurus;;;;;;
13;;spp.,Clariasspp.,Ictalurusspp.), carpas (Cyprinusspp.,Carassiusspp.,;;;;;;
13;;Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp.,;;;;;;
13;;Mylopharyngodon piceus, Catla catla, Labeo spp., Osteochilus hasselti,;;;;;;
13;;Leptobarbushoeveni,Megalobramaspp.),anguilas(Anguillaspp.),percasdel;;;;;;
13;;Nilo(Latesniloticus)ypecescabezadeserpiente(Channaspp.),exceptolos;;;;;;
13;;despojos comestibles de pescado de las subpartidas 0303.91 a 0303.99:;;;;;;
13;0303.23.00.00;- - Tilapias (Oreochromis spp.);10;;3,5,18;;;kg
13;0303.24;- - Bagresopecesgato(Pangasiusspp.,Silurusspp.,Clariasspp.,Ictalurus;;;;;;
13;;spp.):;;;;;;
13;0303.24.10.00;- - - Bagres de canal (Ictalurus punctatus);10;;3,5,18;;;kg
13;0303.24.90.00;- - - Los demás;10;;3,5,18;;;kg
13;0303.25.00.00;- - Carpas (Cyprinus spp., Carassius spp., Ctenopharyngodon idellus,;;;;;;
13;;Hypophthalmichthysspp.,Cirrhinusspp.,Mylopharyngodonpiceus,Catla;;;;;;
13;;catla,Labeospp.,Osteochilushasselti,Leptobarbushoeveni,Megalobrama;;;;;;
13;;spp.) 10 3,5,18 kg;;;;;;
13;0303.26.00.00;- - Anguilas (Anguilla spp.);10;;3,5,18;;;kg
13;0303.29.00.00;- - Los demás;10;;3,5,18;;;kg
13;;0303.3 - Pescados planos (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae,;;;;;;
13;;ScophthalmidaeyCitharidae), excepto los despojos comestibles de pescado;;;;;;
13;;de las subpartidas 0303.91 a 0303.99:;;;;;;
13;0303.31.00.00;- - Fletanes (halibut) (Reinhardtius hippoglossoides, Hippoglossus;;;;;;
13;;hippoglossus, Hippoglossus stenolepis) 10 3,5,18 kg;;;;;;
13;0303.32.00.00;- - Sollas (Pleuronectes platessa);10;;3,5,18;;;kg
13;0303.33.00.00;- - Lenguados (Solea spp.);10;;3,5,18;;;kg
13;0303.34.00.00;- - Rodaballos (turbots) (Psetta maxima);10;;3,5,18;;;kg
13;0303.39.00.00;- - Los demás;10;;3,5,18;;;kg
13;;0303.4 - Atunes (del género Thunnus), listados (bonitos de vientre rayado);;;;;;
13;;(Katsuwonuspelamis), excepto los despojos comestibles de pescado de las;;;;;;
13;;subpartidas 0303.91 a 0303.99:;;;;;;
13;0303.41.00.00;- - Albacoras o atunes blancos (Thunnus alalunga);10;;3,5,18;;;kg
13;0303.42.00.00;- - Atunes de aleta amarilla (rabiles) (Thunnus albacares);10;20E;3,5,18;;;kg
13;0303.43.00.00;- - Listados (bonitos de vientre rayado) (Katsuwonus pelamis);10;;3,5,18;;;kg
13;0303.44.00.00;- - Patudos o atunes ojo grande (Thunnus obesus);10;;3,5,18;;;kg
13;0303.45.00.00;- - Atunes comunes o de aleta azul, del Atlántico y del Pacífico (Thunnus;;;;;;
13;;thynnus, Thunnus orientalis) 10 3,5,18 kg;;;;;;
13;0303.46.00.00;- - Atunes del sur (Thunnus maccoyii);10;;3,5,18;;;kg
13;0303.49.00.00;- - Los demás;10;;3,5,18;;;kg
14;;0303.5 - Arenques (Clupea harengus, Clupea pallasii), anchoas (Engraulis spp.),;;;;;;
14;;sardinas(Sardinapilchardus,Sardinopsspp.), sardinelas (Sardinellaspp.),;;;;;;
14;;espadines (Sprattus sprattus), caballas (Scomber scombrus, Scomber;;;;;;
14;;australasicus,Scomberjaponicus), caballas de la India (Rastrelligerspp.),;;;;;;
14;;carites(Scomberomorusspp.), jureles (Trachurusspp.), pámpanos (Caranx;;;;;;
14;;spp.), cobias (Rachycentroncanadum), palometones plateados (Pampus;;;;;;
14;;spp.), papardas del Pacífico (Cololabissaira), macarelas (Decapterusspp.),;;;;;;
14;;capelanes (Mallotusvillosus), peces espada (Xiphiasgladius), bacoretas;;;;;;
14;;orientales (Euthynnusaffinis), bonitos (Sardaspp.), agujas, marlines, peces;;;;;;
14;;vela o picudos (Istiophoridae),excepto losdespojos comestiblesde pescado;;;;;;
14;;de las subpartidas 0303.91 a 0303.99:;;;;;;
14;0303.51.00.00;- - Arenques (Clupea harengus, Clupea pallasii);10;;3,5,18;;;kg
14;0303.53.00.00;- - Sardinas(Sardinapilchardus,Sardinopsspp.),sardinelas(Sardinellaspp.);;;;;;
14;;y espadines (Sprattus sprattus) 10 20E 3,5,18 kg;;;;;;
14;0303.54.00.00;- - Caballas (Scomber scombrus, Scomber australasicus,;;;;;;
14;;Scomber japonicus) 10 3,5,18 kg;;;;;;
14;0303.55.00.00;- - Jureles (Trachurus spp.);10;;3,5,18;;;kg
14;0303.56.00.00;- - Cobias (Rachycentron canadum);10;;3,5,18;;;kg
14;0303.57.00.00;- - Peces espada (Xiphias gladius);10;;3,5,18;;;kg
14;0303.59;- - Los demás:;;;;;;
14;0303.59.10.00;- - - Agujas, marlines, peces vela o picudos (Istiophoridae);10;;3,5,18;;;kg
14;0303.59.20.00;- - - Anchoitas (Engraulis anchoita);10;;3,5,18;;;kg
14;0303.59.90.00;- - - Los demás;10;;3,5,18;;;kg
14;;0303.6 - Pescados de las familias Bregmacerotidae, Euclichthyidae, Gadidae,;;;;;;
14;;Macrouridae,Melanonidae,Merlucciidae,MoridaeyMuraenolepididae,excepto;;;;;;
14;;los despojos comestibles de pescado de las subpartidas 0303.91 a 0303.99:;;;;;;
14;0303.63.00.00;- - Bacalaos (Gadus morhua, Gadus ogac, Gadus macrocephalus);0;;3,5,18;;;kg
14;0303.64.00.00;- - Eglefinos (Melanogrammus aeglefinus);10;;3,5,18;;;kg
14;0303.65.00.00;- - Carboneros (Pollachius virens);10;;3,5,18;;;kg
14;0303.66.00.00;- - Merluzas (Merluccius spp., Urophycis spp.);10;;3,5,18;;;kg
14;0303.67.00.00;- - Abadejos de Alaska (Theragra chalcogramma);10;;3,5,18;;;kg
14;0303.68.00.00;- - Bacaladillas (Micromesistius poutassou,Micromesistius australis);10;;3,5,18;;;kg
14;0303.69;- - Los demás:;;;;;;
14;0303.69.10.00;- - - Merluzas de cola (Macruronus magellanicus);10;;3,5,18;;;kg
14;0303.69.90.00;- - - Los demás;10;;3,5,18;;;kg
14;;0303.8 - Los demás pescados, excepto los despojos comestibles de pescado de las;;;;;;
14;;subpartidas 0303.91 a 0303.99:;;;;;;
14;0303.81;- - Cazones y demás escualos:;;;;;;
14;0303.81.1;- - - Tiburones azules (Prionace glauca):;;;;;;
14;0303.81.11.00;- - - - Enteros;10;;3,5,18;;;kg
14;0303.81.12.00;- - - - Eviscerados, sin cabeza y sin aletas;10;;3,5,18;;;kg
14;0303.81.13.00;- - - - En trozos, con piel;10;;3,5,18;;;kg
14;0303.81.14.00;- - - - En trozos, sin piel;10;;3,5,18;;;kg
14;0303.81.19.00;- - - - Los demás;10;;3,5,18;;;kg
14;0303.81.90.00;- - - Los demás;10;;3,5,18;;;kg
14;0303.82.00.00;- - Rayas (Rajidae);10;;3,5,18;;;kg
14;0303.83;- - Austromerluzas antárticas y merluzas negras (austromerluzas negras,;;;;;;
14;;bacalaos de profundidad, nototenias negras)* (Dissostichus spp.):;;;;;;
14;0303.83.1;- - - Merluzas negras (Dissostichus eleginoides):;;;;;;
14;0303.83.11.00;- - - - Evisceradas, sin cabeza y sin cola;10;;3,5,18;;;kg
14;0303.83.19.00;- - - - Las demás;10;;3,5,18;;;kg
14;0303.83.2;- - - Austromerluzas antárticas (Dissostichus mawsoni):;;;;;;
14;0303.83.21.00;- - - - Evisceradas, sin cabeza y sin cola;10;;3,5,18;;;kg
14;0303.83.29.00;- - - - Las demás;10;;3,5,18;;;kg
14;0303.84.00.00;- - Róbalos (Dicentrarchus spp.);10;;3,5,18;;;kg
14;0303.89;- - Los demás:;;;;;;
14;0303.89.10.00;- - - Corvinas (Micropogonias furnieri);10;;3,5,18;;;kg
14;0303.89.20.00;- - - Pescadillas (Cynoscion spp.);10;;3,5,18;;;kg
14;0303.89.3;- - - Pargos (Lutjanus purpureus) y rapes (Lophius gastrophysus):;;;;;;
14;0303.89.32.00;- - - - Pargos (Lutjanus purpureus);10;;3,5,18;;;kg
14;0303.89.33.00;- - - - Rapes (Lophius gastrophysus);10;;3,5,18;;;kg
14;0303.89.4;- - - Chernas(Polyprionamericanus),meros(Acanthistiusspp.),lisas(Mugil;;;;;;
14;;spp.),esturiones(Acipenserbaerii,Acipensergueldenstaedtii,Acipenser;;;;;;
14;;persicus,Acipenserstellatus), pejerreyes (Atherinaspp.) y nototenias;;;;;;
14;;(Patagonotothen spp.):;;;;;;
14;0303.89.41.00;- - - - Chernas (Polyprion americanus);10;;3,5,18;;;kg
14;0303.89.42.00;- - - - Meros (Acanthistius spp.);10;;3,5,18;;;kg
14;0303.89.43.00;- - - - Lisas (Mugil spp.);10;;3,5,18;;;kg
14;0303.89.44.00;- - - - Esturiones (Acipenserbaerii,Acipensergueldenstaedtii,Acipenser;;;;;;
14;;persicus, Acipenser stellatus) 10 3,5,18 kg;;;;;;
14;0303.89.45.00;- - - - Pejerreyes (Atherina spp.);10;;3,5,18;;;kg
15;0303.89.46.00;- - - - Nototenias (Patagonothoten spp.);10;;3,5,18;;;kg
15;0303.89.5;- - - Sábalos (Prochilodusspp.), tilapias (Tilapiaspp.,Sarotherodonspp.,;;;;;;
15;;"Danakilia spp.; sus híbridos), surubíes (Pseudoplatystoma spp.),";;;;;;
15;;tarariras(Hopliasmalabaricus&H.cf.lacerdae),bogas(Leporinusspp.);;;;;;
15;;y arapaimas (Arapaima gigas):;;;;;;
15;0303.89.51.00;- - - - Sábalos (Prochilodus spp.);10;;3,5,18;;;kg
15;0303.89.52.00;"- - - - Tilapias (Tilapia spp., Sarotherodon spp., Danakilia spp.; sus híbridos)";10;;3,5,18;;;kg
15;0303.89.53.00;- - - - Surubíes (Pseudoplatystoma spp.);10;;3,5,18;;;kg
15;0303.89.54.00;- - - - Tarariras (Hoplias malabaricus & H. cf. lacerdae);10;;3,5,18;;;kg
15;0303.89.55.00;- - - - Bogas (Leporinus spp.);10;;3,5,18;;;kg
15;0303.89.56.00;- - - - Arapaimas (Arapaima gigas);10;;3,5,18;;;kg
15;0303.89.6;- - - «Piramutabas» (Brachyplatystoma vaillantii), douradas;;;;;;
15;;(Brachyplatystoma flavicans), pacúes (Piaractus mesopotamicus),;;;;;;
15;;tambaquíes (Colossoma macropomum) y tambacúes (híbridos de;;;;;;
15;;tambaquíes y pacúes):;;;;;;
15;0303.89.61.00;- - - - «Piramutabas» (Brachyplatystoma vaillantii);10;;3,5,18;;;kg
15;0303.89.62.00;- - - - Douradas (Brachyplatystoma flavicans);10;;3,5,18;;;kg
15;0303.89.63.00;- - - - Pacúes (Piaractus mesopotamicus);10;;3,5,18;;;kg
15;0303.89.64.00;- - - - Tambaquíes (Colossoma macropomum);10;;3,5,18;;;kg
15;0303.89.65.00;- - - - Tambacúes (híbridos de tambaquíes y pacúes);10;;3,5,18;;;kg
15;0303.89.90;- - - Los demás:;;;;;;
15;0303.89.90.10;- - - - Pargo guanapo o pargo biajaiba (Lutjanus synagris);10;;3,5,18;;;kg
15;0303.89.90.20;- - - - Pargo cebal (Lutjanus analis);10;;3,5,18;;;kg
15;0303.89.90.30;- - - - Pargo rabirrubio o pargo canané (Ocyurus chrysurus);10;;3,5,18;;;kg
15;0303.89.90.40;- - - - Cunáro (Rhomboplites aurorubens);10;;3,5,18;;;kg
15;0303.89.90.90;- - - - Los demás;10;;3,5,18;;;kg
15;;0303.9 - Hígados, huevas, lechas, aletas, cabezas, colas, vejigas natatorias y demás;;;;;;
15;;despojos comestibles de pescado:;;;;;;
15;0303.91.00.00;- - Hígados, huevas y lechas;10;;3,5,18;;;kg
15;0303.92.00.00;- - Aletas de tiburón;10;;3,5,18;;;kg
15;0303.99;- - Los demás:;;;;;;
15;0303.99.10.00;- - - Cabezas de Merluzas negras (Dissostichus eleginoides);10;;3,5,18;;;kg
15;0303.99.20.00;- - - Cabezas de Austromerluzas antárticas (Dissostichus mawsoni);10;;3,5,18;;;kg
15;0303.99.90.00;- - - Los demás;10;;3,5,18;;;kg
15;03.04;FILETESYDEMÁS CARNEDE PESCADO(INCLUSO PICADA),FRESCOS,;;;;;;
15;;REFRIGERADOS O CONGELADOS.;;;;;;
15;;0304.3 - Filetes frescos o refrigeradosde tilapias (Oreochromisspp.),bagres o peces;;;;;;
15;;gato (Pangasiusspp.,Silurusspp.,Clariasspp.,Ictalurusspp.), carpas;;;;;;
15;;(Cyprinus spp., Carassius spp., Ctenopharyngodon idellus,;;;;;;
15;;Hypophthalmichthysspp.,Cirrhinusspp.,Mylopharyngodonpiceus,Catlacatla,;;;;;;
15;;Labeospp.,Osteochilushasselti,Leptobarbushoeveni,Megalobramaspp.),;;;;;;
15;;anguilas(Anguillaspp.),percasdelNilo(Latesniloticus)ydepecescabezade;;;;;;
15;;serpiente (Channa spp.):;;;;;;
15;0304.31.00.00;- - Tilapias (Oreochromis spp.);10;;3,5,18;;;kg
15;0304.32;- - Bagresopecesgato(Pangasiusspp.,Silurusspp.,Clariasspp.,Ictalurus;;;;;;
15;;spp.):;;;;;;
15;0304.32.10.00;- - - Bagres de canal (Ictalurus punctatus);10;;3,5,18;;;kg
15;0304.32.90.00;- - - Los demás;10;;3,5,18;;;kg
15;0304.33.00.00;- - Percas del Nilo (Lates niloticus);10;;3,5,18;;;kg
15;0304.39.00.00;- - Los demás;10;;3,5,18;;;kg
15;;0304.4 - Filetes de los demás pescados, frescos o refrigerados:;;;;;;
15;0304.41.00.00;- - Salmones del pacífico (Oncorhynchusnerka, Oncorhynchusgorbuscha,;;;;;;
15;;Oncorhynchusketa,Oncorhynchustschawytscha,Oncorhynchuskisutch,;;;;;;
15;;Oncorhynchusmasou yOncorhynchusrhodurus), salmones del Atlántico;;;;;;
15;;(Salmo salar) y salmones del Danubio (Hucho hucho) 10 3,5,18 kg;;;;;;
15;0304.42.00.00;- - Truchas (Salmo trutta,Oncorhynchus mykiss,Oncorhynchus clarki,;;;;;;
15;;Oncorhynchusaguabonita,Oncorhynchusgilae,Oncorhynchusapache y;;;;;;
15;;Oncorhynchus chrysogaster) 10 3,5,18 kg;;;;;;
15;0304.43.00.00;- - Pescados planos (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae;,;;;;;
15;;Scophthalmidae y Citharidae) 10 3,5,18 kg;;;;;;
15;0304.44.00.00;- - Pescados de las familias Bregmacerotidae, Euclichthyidae, Gadidae;,;;;;;
15;;Macrouridae, Melanonidae, Merlucciidae, Moridae y Muraenolepididae 10 3,5,18 kg;;;;;;
15;0304.45.00.00;- - Peces espada (Xiphias gladius);10;;3,5,18;;;kg
15;0304.46.00.00;- - Austromerluzas antárticas y merluzas negras (austromerluzas negras,;;;;;;
15;;bacalaos de profundidad, nototenias negras)* (Dissostichus spp.) 10 3,5,18 kg;;;;;;
15;0304.47.00.00;- - Cazones y demás escualos;10;;3,5,18;;;kg
15;0304.48.00.00;- - Rayas (Rajidae);10;;3,5,18;;;kg
15;0304.49;- - Los demás:;;;;;;
15;0304.49.10.00;- - - Chernas (Polyprion americanus);10;;3,5,18;;;kg
15;0304.49.20.00;- - - Meros (Acanthistius spp.);10;;3,5,18;;;kg
15;0304.49.90.00;- - - Los demás;10;;3,5,18;;;kg
16;;0304.5 - Los demás, frescos o refrigerados:;;;;;;
16;0304.51.00.00;- - Tilapias(Oreochromisspp.),bagresopecesgato(Pangasiusspp.,Silurus;;;;;;
16;;spp.,Clariasspp.,Ictalurusspp.), carpas (Cyprinusspp.,Carassiusspp.,;;;;;;
16;;Ctenopharyngodon idellus, Hypophthalmichthys spp., Cirrhinus spp.,;;;;;;
16;;Mylopharyngodonpiceus,Catlacatla,Labeospp.,Osteochilushasselti,;;;;;;
16;;Leptobarbushoeveni,Megalobramaspp.),anguilas(Anguillaspp.),percas;;;;;;
16;;del Nilo (Lates niloticus) y peces cabeza de serpiente (Channa spp.) 10 3,5,18 kg;;;;;;
16;0304.52.00.00;- - Salmónidos;10;;3,5,18;;;kg
16;0304.53.00.00;- - Pescados de las familias Bregmacerotidae, Euclichthyidae, Gadidae,;;;;;;
16;;Macrouridae, Melanonidae, Merlucciidae, Moridae y;;;;;;
16;;Muraenolepididae 10 3,5,18 kg;;;;;;
16;0304.54.00.00;- - Peces espada (Xiphias gladius);10;;3,5,18;;;kg
16;0304.55.00.00;- - Austromerluzas antárticas y merluzas negras (austromerluzas negras,;;;;;;
16;;bacalaos de profundidad, nototenias negras)* (Dissostichus spp.) 10 3,5,18 kg;;;;;;
16;0304.56.00.00;- - Cazones y demás escualos;10;;3,5,18;;;kg
16;0304.57.00.00;- - Rayas (Rajidae);10;;3,5,18;;;kg
16;0304.59.00.00;- - Los demás;10;;3,5,18;;;kg
16;;0304.6 - Filetes congelados de tilapias (Oreochromisspp.), bagres o peces gato;;;;;;
16;;(Pangasiusspp.,Silurusspp.,Clariasspp.,Ictalurusspp.), carpas (Cyprinus;;;;;;
16;;spp.,Carassiusspp.,Ctenopharyngodonidellus,Hypophthalmichthysspp.,;;;;;;
16;;Cirrhinusspp.,Mylopharyngodonpiceus,Catlacatla,Labeospp.,Osteochilus;;;;;;
16;;hasselti,Leptobarbushoeveni,Megalobramaspp.), anguilas (Anguillaspp.),;;;;;;
16;;percas del Nilo (Latesniloticus) y de peces cabeza de serpiente (Channa;;;;;;
16;;spp.):;;;;;;
16;0304.61.00.00;- - Tilapias (Oreochromis spp.);10;;3,5,18;;;kg
16;0304.62;- - Bagresopecesgato(Pangasiusspp.,Silurusspp.,Clariasspp.,Ictalurus;;;;;;
16;;spp.):;;;;;;
16;0304.62.10.00;- - - Bagre de canal (Ictalurus puntactus);10;;3,5,18;;;kg
16;0304.62.90.00;- - - Los demás;10;;3,5,18;;;kg
16;0304.63.00.00;- - Percas del Nilo (Lates niloticus);10;;3,5,18;;;kg
16;0304.69.00.00;- - Los demás;10;;3,5,18;;;kg
16;;0304.7 - Filetes congelados de pescados de las familias Bregmacerotidae ,;;;;;;
16;;Euclichthyidae,Gadidae,Macrouridae,Melanonidae,Merlucciidae,Moridaey;;;;;;
16;;Muraenolepididae:;;;;;;
16;0304.71.00.00;- - Bacalaos (Gadus morhua, Gadus ogac, Gadus macrocephalus);10;;3,5,18;;;kg
16;0304.72.00.00;- - Eglefinos (Melanogrammus aeglefinus);10;;3,5,18;;;kg
16;0304.73.00.00;- - Carboneros (Pollachius virens);10;;3,5,18;;;kg
16;0304.74.00.00;- - Merluzas (Merluccius spp., Urophycis spp.);10;;3,5,18;;;kg
16;0304.75.00.00;- - Abadejos de Alaska (Theragra chalcogramma);10;;3,5,18;;;kg
16;0304.79.00.00;- - Los demás;10;;3,5,18;;;kg
16;;0304.8 - Filetes congelados de los demás pescados:;;;;;;
16;0304.81.00.00;- - Salmones del Pacífico (Oncorhynchusnerka, Oncorhynchusgorbuscha,;;;;;;
16;;Oncorhynchusketa,Oncorhynchustschawytscha,Oncorhynchuskisutch,;;;;;;
16;;Oncorhynchusmasou yOncorhynchusrhodurus), salmones del Atlántico;;;;;;
16;;(Salmo salar) y salmones del Danubio (Hucho hucho) 10 3,5,18 kg;;;;;;
16;0304.82.00.00;- - Truchas (Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki,;;;;;;
16;;Oncorhynchusaguabonita,Oncorhynchusgilae,Oncorhynchusapache y;;;;;;
16;;Oncorhynchus chrysogaster) 10 3,5,18 kg;;;;;;
16;0304.83.00.00;- - Pescados planos (Pleuronectidae, Bothidae, Cynoglossidae, Soleidae,;;;;;;
16;;Scophthalmidae y Citharidae) 10 3,5,18 kg;;;;;;
16;0304.84.00.00;- - Peces espada (Xiphias gladius);10;;3,5,18;;;kg
16;0304.85;- - Austromerluzas antárticas y merluzas negras (austromerluzas negras,;;;;;;
